source label,source,target label,target,weight
"Barger, Samuel F.",10,"Allis, Charles",4,2
"Bartlett, Francis",11,"Allis, Charles",4,1
"Berwind, Edward Julius",12,"Allis, Charles",4,2
"Bishop, Heber R.",13,"Allis, Charles",4,2
"Bixby, William K.",14,"Allis, Charles",4,2
"Blumenthal, George",15,"Allis, Charles",4,2
"Borden, Matthew Challoner Durfee",16,"Allis, Charles",4,2
"Brookfield, William",18,"Allis, Charles",4,2
"Burrage, Albert C.",19,"Allis, Charles",4,1
"Catlin, Daniel",21,"Allis, Charles",4,2
"Clark, George Crawford",22,"Allis, Charles",4,1
"Clark, William (Newark)",23,"Allis, Charles",4,1
"Clark, William Andrews",24,"Allis, Charles",4,2
"Clarke, Thomas B.",25,"Allis, Charles",4,1
"Closson, James T.",26,"Allis, Charles",4,1
"Clyde, William P.",27,"Allis, Charles",4,1
"Cochran, Thomas",28,"Allis, Charles",4,2
"Coffin, Charles Albert",29,"Allis, Charles",4,1
"Comstock, William C.",30,"Allis, Charles",4,1
"Connor, Washington Everett",31,"Allis, Charles",4,1
"Cook, Henry H.",32,"Allis, Charles",4,1
"Crocker, Charles",33,"Allis, Charles",4,1
"Curtis, William John",35,"Allis, Charles",4,1
"Davis, Theodore M.",36,"Allis, Charles",4,1
"Deering, Charles",38,"Allis, Charles",4,1
"Ellsworth, James W.",39,"Allis, Charles",4,1
"Fahnestock, Harris Charles",40,"Allis, Charles",4,2
"Fiske, Josiah M.",41,"Allis, Charles",4,1
"Fletcher, Isaac D.",43,"Allis, Charles",4,2
"Flower, Frederick, S.",44,"Allis, Charles",4,2
"Foos, Lamar",45,"Allis, Charles",4,1
"Frick, Henry Clay (NY)",46,"Allis, Charles",4,2
"Gardiner, George Schuyler",47,"Allis, Charles",4,1
"Gary, Elbert H.",48,"Allis, Charles",4,2
"Gould, Frank Jay",49,"Allis, Charles",4,1
"Gould, George Jay I",50,"Allis, Charles",4,1
"Graham, Malcolm",51,"Allis, Charles",4,1
"Harding, J. Horace",52,"Allis, Charles",4,2
"Harkness, Charles W.",53,"Allis, Charles",4,1
"Harrison, Hugh H.",55,"Allis, Charles",4,1
"Hartley, Marcellus",56,"Allis, Charles",4,2
"Healy, Aaron Augustus",57,"Allis, Charles",4,1
"Heye, Dr. George G.",58,"Allis, Charles",4,1
"Hill, James N.",59,"Allis, Charles",4,1
"Hine, Francis L.",60,"Allis, Charles",4,2
"Hoagland, Joseph Christoffel",61,"Allis, Charles",4,1
"Holmes, John Grier",62,"Allis, Charles",4,1
"Horton, Henry Lawrence",63,"Allis, Charles",4,1
"Hotchkiss, Horace L.",64,"Allis, Charles",4,1
"Hoyt, Charles Albert",65,"Allis, Charles",4,2
"Humphreys, Dr. Alexander C.",66,"Allis, Charles",4,1
"Huntington, Collis P.",67,"Allis, Charles",4,1
"Huntington, Henry Edwards",68,"Allis, Charles",4,1
"Hutchinson, William J.",69,"Allis, Charles",4,2
"Hyde, Clarence M.",70,"Allis, Charles",4,1
"Hyde, Henry Baldwin",71,"Allis, Charles",4,1
"Ives, Brayton C.",72,"Allis, Charles",4,2
"Jackson, Edwin E.",73,"Allis, Charles",4,2
"Jennings, Frederick Beach",74,"Allis, Charles",4,2
"Jennings, Walter",75,"Allis, Charles",4,2
"Jewett, William Kennon",76,"Allis, Charles",4,2
"Lambert, Catholina",78,"Allis, Charles",4,2
"Lawrence, Cyrus I.",79,"Allis, Charles",4,1
"Lawrence, Frank R.",80,"Allis, Charles",4,1
"Layton, Frederick",81,"Allis, Charles",4,1
"Lehman, Arthur",82,"Allis, Charles",4,2
"Leighton, George E.",83,"Allis, Charles",4,2
"Mansfield, Burton",85,"Allis, Charles",4,2
"Mather, Samuel",86,"Allis, Charles",4,2
"McAlpin, David H.",87,"Allis, Charles",4,1
"McGarrah, G. W.",88,"Allis, Charles",4,1
"Mellon, Andrew W.",89,"Allis, Charles",4,2
"Merriam, William Rush",90,"Allis, Charles",4,2
"Milbank, Jeremiah",91,"Allis, Charles",4,1
"Milliken, Seth Mellen",92,"Allis, Charles",4,2
"Mills, Darius Ogden",93,"Allis, Charles",4,1
"Moore, William Henry",94,"Allis, Charles",4,2
"Morgan, J. Pierpont",95,"Allis, Charles",4,2
"Morgan, J. Pierpont, Jr.",96,"Allis, Charles",4,2
"Nickerson, Samuel M.",97,"Allis, Charles",4,1
"Obrig, Adolf",98,"Allis, Charles",4,2
"Oliver, George Tener",99,"Allis, Charles",4,1
"Oliver, Henry W.",100,"Allis, Charles",4,2
"Peavey, Frank Hutchinson",101,"Allis, Charles",4,1
"Penfold, Edmund",102,"Allis, Charles",4,1
"Peters, Samuel T.",103,"Allis, Charles",4,1
"Ream, Norman B.",105,"Allis, Charles",4,2
"Reid, Daniel G.",106,"Allis, Charles",4,2
"Reisinger, Hugo",107,"Allis, Charles",4,1
"Riker, John Lawrence",108,"Allis, Charles",4,2
"Roberts, Marshall O.",109,"Allis, Charles",4,1
"Rockefeller, William Avery Jr.",110,"Allis, Charles",4,2
"Roebling, Ferdinand W.",111,"Allis, Charles",4,2
"Roloson, Robert W.",112,"Allis, Charles",4,2
"Ruppert, Jacob",113,"Allis, Charles",4,2
"Ryerson, Martin A.",114,"Allis, Charles",4,2
"Sabin, Charles H.",115,"Allis, Charles",4,1
"Schiff, Jacob Henry",117,"Allis, Charles",4,1
"Schwab, Charles M.",118,"Allis, Charles",4,2
"Seligman, Henry",119,"Allis, Charles",4,2
"Seligman, Isaac Newton",120,"Allis, Charles",4,1
"Shepherd, James G.",121,"Allis, Charles",4,1
"Sloane, William Douglas",122,"Allis, Charles",4,2
"Smith, Charles Stewart",123,"Allis, Charles",4,1
"Smith, Theodore E.",124,"Allis, Charles",4,2
"Spaulding, William S.",125,"Allis, Charles",4,2
"Spoor, John A.",126,"Allis, Charles",4,2
"Stanford, Leland",127,"Allis, Charles",4,2
"Stern, Louis",128,"Allis, Charles",4,2
"Stewart, Lispenard",129,"Allis, Charles",4,1
"Stillman, James",130,"Allis, Charles",4,1
"Tenney, Charles Henry",131,"Allis, Charles",4,1
"Terry, John T.",132,"Allis, Charles",4,1
"Thomas, Seth Edward",133,"Allis, Charles",4,1
"Thorne, Samuel P.",134,"Allis, Charles",4,1
"Tousey, Sinclair",135,"Allis, Charles",4,1
"Tuckerman, Lucius",136,"Allis, Charles",4,1
"Valentine, Lawson",137,"Allis, Charles",4,1
"Valentine, P.A.",138,"Allis, Charles",4,2
"Vanderbilt, Cornelius II",139,"Allis, Charles",4,1
"Walker, E. Chandler",141,"Allis, Charles",4,1
"Walters, Henry",142,"Allis, Charles",4,1
"Ward, Leslie Dodd",143,"Allis, Charles",4,2
"Warren, John Hobart",144,"Allis, Charles",4,2
"White, George Robert",145,"Allis, Charles",4,1
"Widener, Peter A.B.",146,"Allis, Charles",4,1
"Woolworth, Frank Winfield",147,"Allis, Charles",4,1
"Adams, Edward D.",148,"Ames, Frederick Lothrop",5,3
"Aitken, John W.",1,"Ames, Frederick Lothrop",5,1
"Alger, Russel Alexander",2,"Ames, Frederick Lothrop",5,2
"Allen, George L.",3,"Ames, Frederick Lothrop",5,1
"Allis, Charles",4,"Ames, Frederick Lothrop",5,2
"Ames, Oliver",6,"Ames, Frederick Lothrop",5,2
"Astor, John Jacob (III)",7,"Ames, Frederick Lothrop",5,1
"Baker, George F.",8,"Ames, Frederick Lothrop",5,3
"Barger, Samuel F.",10,"Ames, Frederick Lothrop",5,3
"Bartlett, Francis",11,"Ames, Frederick Lothrop",5,1
"Berwind, Edward Julius",12,"Ames, Frederick Lothrop",5,3
"Bishop, Heber R.",13,"Ames, Frederick Lothrop",5,3
"Bixby, William K.",14,"Ames, Frederick Lothrop",5,3
"Blumenthal, George",15,"Ames, Frederick Lothrop",5,2
"Borden, Matthew Challoner Durfee",16,"Ames, Frederick Lothrop",5,2
"Bostwick, Jabez A.",17,"Ames, Frederick Lothrop",5,1
"Brookfield, William",18,"Ames, Frederick Lothrop",5,2
"Burrage, Albert C.",19,"Ames, Frederick Lothrop",5,1
"Butler, Theron R.",20,"Ames, Frederick Lothrop",5,1
"Catlin, Daniel",21,"Ames, Frederick Lothrop",5,2
"Clark, George Crawford",22,"Ames, Frederick Lothrop",5,1
"Clark, William (Newark)",23,"Ames, Frederick Lothrop",5,1
"Clark, William Andrews",24,"Ames, Frederick Lothrop",5,2
"Clarke, Thomas B.",25,"Ames, Frederick Lothrop",5,1
"Closson, James T.",26,"Ames, Frederick Lothrop",5,1
"Clyde, William P.",27,"Ames, Frederick Lothrop",5,2
"Cochran, Thomas",28,"Ames, Frederick Lothrop",5,3
"Coffin, Charles Albert",29,"Ames, Frederick Lothrop",5,1
"Comstock, William C.",30,"Ames, Frederick Lothrop",5,1
"Connor, Washington Everett",31,"Ames, Frederick Lothrop",5,1
"Cook, Henry H.",32,"Ames, Frederick Lothrop",5,1
"Crocker, Charles",33,"Ames, Frederick Lothrop",5,2
"Curtis, George N.",34,"Ames, Frederick Lothrop",5,1
"Curtis, William John",35,"Ames, Frederick Lothrop",5,2
"Davis, Theodore M.",36,"Ames, Frederick Lothrop",5,1
"De Lima, David A.",37,"Ames, Frederick Lothrop",5,1
"Deering, Charles",38,"Ames, Frederick Lothrop",5,1
"Ellsworth, James W.",39,"Ames, Frederick Lothrop",5,2
"Fahnestock, Harris Charles",40,"Ames, Frederick Lothrop",5,3
"Fiske, Josiah M.",41,"Ames, Frederick Lothrop",5,1
"Flagler, Henry Morrison",42,"Ames, Frederick Lothrop",5,1
"Fletcher, Isaac D.",43,"Ames, Frederick Lothrop",5,2
"Flower, Frederick, S.",44,"Ames, Frederick Lothrop",5,3
"Foos, Lamar",45,"Ames, Frederick Lothrop",5,1
"Frick, Henry Clay (NY)",46,"Ames, Frederick Lothrop",5,2
"Gardiner, George Schuyler",47,"Ames, Frederick Lothrop",5,1
"Gary, Elbert H.",48,"Ames, Frederick Lothrop",5,2
"Gould, Frank Jay",49,"Ames, Frederick Lothrop",5,2
"Gould, George Jay I",50,"Ames, Frederick Lothrop",5,2
"Graham, Malcolm",51,"Ames, Frederick Lothrop",5,1
"Harding, J. Horace",52,"Ames, Frederick Lothrop",5,3
"Harkness, Charles W.",53,"Ames, Frederick Lothrop",5,2
"Harkness, Edward",54,"Ames, Frederick Lothrop",5,1
"Harrison, Hugh H.",55,"Ames, Frederick Lothrop",5,2
"Hartley, Marcellus",56,"Ames, Frederick Lothrop",5,2
"Healy, Aaron Augustus",57,"Ames, Frederick Lothrop",5,1
"Heye, Dr. George G.",58,"Ames, Frederick Lothrop",5,1
"Hill, James N.",59,"Ames, Frederick Lothrop",5,2
"Hine, Francis L.",60,"Ames, Frederick Lothrop",5,2
"Hoagland, Joseph Christoffel",61,"Ames, Frederick Lothrop",5,1
"Holmes, John Grier",62,"Ames, Frederick Lothrop",5,2
"Horton, Henry Lawrence",63,"Ames, Frederick Lothrop",5,1
"Hotchkiss, Horace L.",64,"Ames, Frederick Lothrop",5,1
"Hoyt, Charles Albert",65,"Ames, Frederick Lothrop",5,2
"Humphreys, Dr. Alexander C.",66,"Ames, Frederick Lothrop",5,1
"Huntington, Collis P.",67,"Ames, Frederick Lothrop",5,2
"Huntington, Henry Edwards",68,"Ames, Frederick Lothrop",5,2
"Hutchinson, William J.",69,"Ames, Frederick Lothrop",5,2
"Hyde, Clarence M.",70,"Ames, Frederick Lothrop",5,1
"Hyde, Henry Baldwin",71,"Ames, Frederick Lothrop",5,1
"Ives, Brayton C.",72,"Ames, Frederick Lothrop",5,3
"Jackson, Edwin E.",73,"Ames, Frederick Lothrop",5,2
"Jennings, Frederick Beach",74,"Ames, Frederick Lothrop",5,3
"Jennings, Walter",75,"Ames, Frederick Lothrop",5,2
"Jewett, William Kennon",76,"Ames, Frederick Lothrop",5,3
"King, David H., Jr.",77,"Ames, Frederick Lothrop",5,1
"Lambert, Catholina",78,"Ames, Frederick Lothrop",5,2
"Lawrence, Cyrus I.",79,"Ames, Frederick Lothrop",5,2
"Lawrence, Frank R.",80,"Ames, Frederick Lothrop",5,1
"Layton, Frederick",81,"Ames, Frederick Lothrop",5,1
"Lehman, Arthur",82,"Ames, Frederick Lothrop",5,3
"Leighton, George E.",83,"Ames, Frederick Lothrop",5,3
"Mansfield, Burton",85,"Ames, Frederick Lothrop",5,2
"Mather, Samuel",86,"Ames, Frederick Lothrop",5,2
"McAlpin, David H.",87,"Ames, Frederick Lothrop",5,1
"McGarrah, G. W.",88,"Ames, Frederick Lothrop",5,2
"Mellon, Andrew W.",89,"Ames, Frederick Lothrop",5,3
"Merriam, William Rush",90,"Ames, Frederick Lothrop",5,2
"Milbank, Jeremiah",91,"Ames, Frederick Lothrop",5,2
"Milliken, Seth Mellen",92,"Ames, Frederick Lothrop",5,2
"Mills, Darius Ogden",93,"Ames, Frederick Lothrop",5,2
"Moore, William Henry",94,"Ames, Frederick Lothrop",5,3
"Morgan, J. Pierpont",95,"Ames, Frederick Lothrop",5,3
"Morgan, J. Pierpont, Jr.",96,"Ames, Frederick Lothrop",5,3
"Nickerson, Samuel M.",97,"Ames, Frederick Lothrop",5,2
"Obrig, Adolf",98,"Ames, Frederick Lothrop",5,2
"Oliver, George Tener",99,"Ames, Frederick Lothrop",5,1
"Oliver, Henry W.",100,"Ames, Frederick Lothrop",5,3
"Peavey, Frank Hutchinson",101,"Ames, Frederick Lothrop",5,2
"Penfold, Edmund",102,"Ames, Frederick Lothrop",5,1
"Peters, Samuel T.",103,"Ames, Frederick Lothrop",5,1
"Raynor, James A.",104,"Ames, Frederick Lothrop",5,1
"Ream, Norman B.",105,"Ames, Frederick Lothrop",5,3
"Reid, Daniel G.",106,"Ames, Frederick Lothrop",5,3
"Reisinger, Hugo",107,"Ames, Frederick Lothrop",5,1
"Riker, John Lawrence",108,"Ames, Frederick Lothrop",5,3
"Roberts, Marshall O.",109,"Ames, Frederick Lothrop",5,2
"Rockefeller, William Avery Jr.",110,"Ames, Frederick Lothrop",5,3
"Roebling, Ferdinand W.",111,"Ames, Frederick Lothrop",5,3
"Roloson, Robert W.",112,"Ames, Frederick Lothrop",5,2
"Ruppert, Jacob",113,"Ames, Frederick Lothrop",5,2
"Ryerson, Martin A.",114,"Ames, Frederick Lothrop",5,2
"Sabin, Charles H.",115,"Ames, Frederick Lothrop",5,1
"Salter, Thomas P.",116,"Ames, Frederick Lothrop",5,1
"Schiff, Jacob Henry",117,"Ames, Frederick Lothrop",5,2
"Schwab, Charles M.",118,"Ames, Frederick Lothrop",5,2
"Seligman, Henry",119,"Ames, Frederick Lothrop",5,3
"Seligman, Isaac Newton",120,"Ames, Frederick Lothrop",5,1
"Shepherd, James G.",121,"Ames, Frederick Lothrop",5,1
"Sloane, William Douglas",122,"Ames, Frederick Lothrop",5,3
"Smith, Charles Stewart",123,"Ames, Frederick Lothrop",5,1
"Smith, Theodore E.",124,"Ames, Frederick Lothrop",5,2
"Spaulding, William S.",125,"Ames, Frederick Lothrop",5,2
"Spoor, John A.",126,"Ames, Frederick Lothrop",5,2
"Stanford, Leland",127,"Ames, Frederick Lothrop",5,3
"Stern, Louis",128,"Ames, Frederick Lothrop",5,2
"Stewart, Lispenard",129,"Ames, Frederick Lothrop",5,1
"Stillman, James",130,"Ames, Frederick Lothrop",5,1
"Tenney, Charles Henry",131,"Ames, Frederick Lothrop",5,1
"Terry, John T.",132,"Ames, Frederick Lothrop",5,2
"Thomas, Seth Edward",133,"Ames, Frederick Lothrop",5,1
"Thorne, Samuel P.",134,"Ames, Frederick Lothrop",5,2
"Tousey, Sinclair",135,"Ames, Frederick Lothrop",5,1
"Tuckerman, Lucius",136,"Ames, Frederick Lothrop",5,1
"Valentine, Lawson",137,"Ames, Frederick Lothrop",5,1
"Valentine, P.A.",138,"Ames, Frederick Lothrop",5,3
"Vanderbilt, Cornelius II",139,"Ames, Frederick Lothrop",5,2
"Vanderbilt, William Kissam",140,"Ames, Frederick Lothrop",5,1
"Walker, E. Chandler",141,"Ames, Frederick Lothrop",5,2
"Walters, Henry",142,"Ames, Frederick Lothrop",5,2
"Ward, Leslie Dodd",143,"Ames, Frederick Lothrop",5,3
"Warren, John Hobart",144,"Ames, Frederick Lothrop",5,3
"White, George Robert",145,"Ames, Frederick Lothrop",5,1
"Widener, Peter A.B.",146,"Ames, Frederick Lothrop",5,2
"Woolworth, Frank Winfield",147,"Ames, Frederick Lothrop",5,1
"Adams, Edward D.",148,"Ames, Oliver",6,2
"Alger, Russel Alexander",2,"Ames, Oliver",6,3
"Allen, George L.",3,"Ames, Oliver",6,1
"Allis, Charles",4,"Ames, Oliver",6,1
"Ames, Frederick Lothrop",5,"Ames, Oliver",6,2
"Astor, William",152,"Ames, Oliver",6,1
"Baker, George F.",8,"Ames, Oliver",6,2
"Barger, Samuel F.",10,"Ames, Oliver",6,2
"Berwind, Edward Julius",12,"Ames, Oliver",6,2
"Bishop, Heber R.",13,"Ames, Oliver",6,2
"Bixby, William K.",14,"Ames, Oliver",6,2
"Blumenthal, George",15,"Ames, Oliver",6,1
"Borden, Matthew Challoner Durfee",16,"Ames, Oliver",6,1
"Bostwick, Jabez A.",17,"Ames, Oliver",6,1
"Brookfield, William",18,"Ames, Oliver",6,1
"Burrage, Albert C.",19,"Ames, Oliver",6,1
"Butler, Theron R.",20,"Ames, Oliver",6,1
"Catlin, Daniel",21,"Ames, Oliver",6,1
"Clark, William (Newark)",23,"Ames, Oliver",6,1
"Clark, William Andrews",24,"Ames, Oliver",6,1
"Clarke, Thomas B.",25,"Ames, Oliver",6,1
"Clyde, William P.",27,"Ames, Oliver",6,2
"Cochran, Thomas",28,"Ames, Oliver",6,2
"Coffin, Charles Albert",29,"Ames, Oliver",6,1
"Crocker, Charles",33,"Ames, Oliver",6,2
"Curtis, George N.",34,"Ames, Oliver",6,1
"Curtis, William John",35,"Ames, Oliver",6,2
"Davenport, Ira",153,"Ames, Oliver",6,1
"De Lima, David A.",37,"Ames, Oliver",6,2
"Deering, Charles",38,"Ames, Oliver",6,1
"Ellsworth, James W.",39,"Ames, Oliver",6,1
"Fahnestock, Harris Charles",40,"Ames, Oliver",6,2
"Flagler, Henry Morrison",42,"Ames, Oliver",6,1
"Fletcher, Isaac D.",43,"Ames, Oliver",6,1
"Flower, Frederick, S.",44,"Ames, Oliver",6,2
"Foos, Lamar",45,"Ames, Oliver",6,1
"Frick, Henry Clay (NY)",46,"Ames, Oliver",6,1
"Gardiner, George Schuyler",47,"Ames, Oliver",6,2
"Gary, Elbert H.",48,"Ames, Oliver",6,1
"Gould, Frank Jay",49,"Ames, Oliver",6,1
"Gould, George Jay I",50,"Ames, Oliver",6,1
"Graham, Malcolm",51,"Ames, Oliver",6,1
"Harding, J. Horace",52,"Ames, Oliver",6,2
"Harkness, Charles W.",53,"Ames, Oliver",6,1
"Harkness, Edward",54,"Ames, Oliver",6,1
"Harrison, Hugh H.",55,"Ames, Oliver",6,2
"Hartley, Marcellus",56,"Ames, Oliver",6,1
"Healy, Aaron Augustus",57,"Ames, Oliver",6,2
"Hearst, William Randolph",154,"Ames, Oliver",6,1
"Hill, James N.",59,"Ames, Oliver",6,1
"Hine, Francis L.",60,"Ames, Oliver",6,1
"Hoagland, Joseph Christoffel",61,"Ames, Oliver",6,1
"Holmes, John Grier",62,"Ames, Oliver",6,1
"Hoyt, Charles Albert",65,"Ames, Oliver",6,1
"Huntington, Collis P.",67,"Ames, Oliver",6,2
"Huntington, Henry Edwards",68,"Ames, Oliver",6,2
"Hutchinson, William J.",69,"Ames, Oliver",6,1
"Hyde, Clarence M.",70,"Ames, Oliver",6,1
"Ives, Brayton C.",72,"Ames, Oliver",6,2
"Jackson, Edwin E.",73,"Ames, Oliver",6,1
"Jennings, Frederick Beach",74,"Ames, Oliver",6,2
"Jennings, Walter",75,"Ames, Oliver",6,1
"Jewett, William Kennon",76,"Ames, Oliver",6,2
"King, David H., Jr.",77,"Ames, Oliver",6,1
"Lambert, Catholina",78,"Ames, Oliver",6,1
"Lawrence, Cyrus I.",79,"Ames, Oliver",6,1
"Layton, Frederick",81,"Ames, Oliver",6,1
"Lehman, Arthur",82,"Ames, Oliver",6,2
"Leighton, George E.",83,"Ames, Oliver",6,2
"Mansfield, Burton",85,"Ames, Oliver",6,1
"Mather, Samuel",86,"Ames, Oliver",6,1
"McAlpin, David H.",87,"Ames, Oliver",6,1
"McGarrah, G. W.",88,"Ames, Oliver",6,1
"Mellon, Andrew W.",89,"Ames, Oliver",6,3
"Merriam, William Rush",90,"Ames, Oliver",6,2
"Milbank, Jeremiah",91,"Ames, Oliver",6,2
"Milliken, Seth Mellen",92,"Ames, Oliver",6,1
"Mills, Darius Ogden",93,"Ames, Oliver",6,1
"Moore, William Henry",94,"Ames, Oliver",6,2
"Morgan, J. Pierpont",95,"Ames, Oliver",6,2
"Morgan, J. Pierpont, Jr.",96,"Ames, Oliver",6,2
"Nickerson, Samuel M.",97,"Ames, Oliver",6,1
"Obrig, Adolf",98,"Ames, Oliver",6,1
"Oliver, George Tener",99,"Ames, Oliver",6,2
"Oliver, Henry W.",100,"Ames, Oliver",6,2
"Peavey, Frank Hutchinson",101,"Ames, Oliver",6,1
"Raynor, James A.",104,"Ames, Oliver",6,1
"Ream, Norman B.",105,"Ames, Oliver",6,2
"Reid, Daniel G.",106,"Ames, Oliver",6,2
"Reisinger, Hugo",107,"Ames, Oliver",6,1
"Riker, John Lawrence",108,"Ames, Oliver",6,2
"Roberts, Marshall O.",109,"Ames, Oliver",6,1
"Rockefeller, William Avery Jr.",110,"Ames, Oliver",6,2
"Roebling, Ferdinand W.",111,"Ames, Oliver",6,2
"Roloson, Robert W.",112,"Ames, Oliver",6,1
"Ruppert, Jacob",113,"Ames, Oliver",6,2
"Russel, Horace",155,"Ames, Oliver",6,1
"Ryerson, Martin A.",114,"Ames, Oliver",6,1
"Salter, Thomas P.",116,"Ames, Oliver",6,2
"Schiff, Jacob Henry",117,"Ames, Oliver",6,1
"Schwab, Charles M.",118,"Ames, Oliver",6,1
"Seligman, Henry",119,"Ames, Oliver",6,2
"Sloane, William Douglas",122,"Ames, Oliver",6,2
"Smith, Theodore E.",124,"Ames, Oliver",6,1
"Spaulding, William S.",125,"Ames, Oliver",6,1
"Spoor, John A.",126,"Ames, Oliver",6,1
"Stanford, Leland",127,"Ames, Oliver",6,3
"Stern, Louis",128,"Ames, Oliver",6,1
"Stewart, Lispenard",129,"Ames, Oliver",6,1
"Terry, John T.",132,"Ames, Oliver",6,1
"Thomas, Seth Edward",133,"Ames, Oliver",6,1
"Thorne, Samuel P.",134,"Ames, Oliver",6,1
"Tuckerman, Lucius",136,"Ames, Oliver",6,1
"Valentine, Lawson",137,"Ames, Oliver",6,1
"Valentine, P.A.",138,"Ames, Oliver",6,2
"Vanderbilt, Cornelius II",139,"Ames, Oliver",6,1
"Vanderbilt, William Kissam",140,"Ames, Oliver",6,1
"Walker, E. Chandler",141,"Ames, Oliver",6,2
"Walters, Henry",142,"Ames, Oliver",6,1
"Ward, Leslie Dodd",143,"Ames, Oliver",6,2
"Warren, John Hobart",144,"Ames, Oliver",6,2
"Widener, Peter A.B.",146,"Ames, Oliver",6,3
"Astor, John Jacob (III)",7,"Andrews, William Loring",162,1
"Astor, William",152,"Andrews, William Loring",162,1
"Baker, George F.",8,"Andrews, William Loring",162,1
"Barger, Samuel F.",10,"Andrews, William Loring",162,1
"Bennett, James Gordon Jr.",156,"Andrews, William Loring",162,1
"Clark, William Andrews",24,"Andrews, William Loring",162,1
"Curtis, William John",35,"Andrews, William Loring",162,1
"Dick, Harris Brisbane",157,"Andrews, William Loring",162,1
"Ellsworth, James W.",39,"Andrews, William Loring",162,1
"Fahnestock, Harris Charles",40,"Andrews, William Loring",162,1
"Gould, Frank Jay",49,"Andrews, William Loring",162,1
"Gould, George Jay I",50,"Andrews, William Loring",162,1
"Harbeck, Charles T.",158,"Andrews, William Loring",162,1
"Harper, Fletcher, Jr.",159,"Andrews, William Loring",162,1
